行,列,经度,纬度,悬停海拔_m,覆盖服务区
594,657,109.21541666666667,23.059583333333332,552.8878021240234,S002、S005
594,663,109.21708333333333,23.059583333333332,549.6377410888672,S002、S005
594,669,109.21875,23.059583333333332,477.05128479003906,S005、S013
594,675,109.22041666666667,23.059583333333332,500.44102478027344,S002、S005、S013
594,681,109.22208333333333,23.059583333333332,479.7959747314453,S002、S005、S013
594,687,109.22375,23.059583333333332,484.0093994140625,S002、S005、S013
594,693,109.22541666666666,23.059583333333332,505.90074157714844,S002、S005、S013
594,699,109.22708333333334,23.059583333333332,556.2891235351562,S002、S005、S009、S013
594,705,109.22875,23.059583333333332,482.8868713378906,S002、S005、S013
594,711,109.23041666666667,23.059583333333332,571.6955261230469,S002、S005、S009、S013
594,717,109.23208333333334,23.059583333333332,547.9078216552734,S002、S005、S009、S013
594,723,109.23375,23.059583333333332,600.2154541015625,S002、S005、S009、S013
594,729,109.23541666666667,23.059583333333332,610.8458862304688,S002、S005、S009、S013
594,735,109.23708333333333,23.059583333333332,636.3731079101562,S002、S005、S009、S013
594,741,109.23875,23.059583333333332,632.4978637695312,S002、S005、S009、S013
594,747,109.24041666666666,23.059583333333332,649.6576538085938,S002、S005、S009、S013
594,753,109.24208333333334,23.059583333333332,634.99169921875,S002、S005、S009、S013
594,759,109.24375,23.059583333333332,596.0261840820312,S002、S005、S009、S013
594,765,109.24541666666667,23.059583333333332,572.21240234375,S002、S005、S009、S013
594,771,109.24708333333334,23.059583333333332,557.6957397460938,S002、S009、S013
594,777,109.24875,23.059583333333332,557.9994812011719,S002、S008、S009、S013
594,783,109.25041666666667,23.059583333333332,532.6284637451172,S002、S009、S013
594,789,109.25208333333333,23.059583333333332,507.0240478515625,S002、S008、S009、S013
594,795,109.25375,23.059583333333332,558.3594665527344,S002、S008、S009、S013
594,801,109.25541666666666,23.059583333333332,495.9686279296875,S002、S008、S009、S013
594,849,109.26875,23.059583333333332,526.9966430664062,S002、S004、S008、S009、S012、S013
594,855,109.27041666666666,23.059583333333332,582.1050109863281,S002、S004、S009、S012、S013
594,861,109.27208333333333,23.059583333333332,571.3976135253906,S002、S004、S009、S012、S013
594,867,109.27375,23.059583333333332,577.2618103027344,S002、S004、S009、S012、S013
600,597,109.19875,23.057916666666667,950.663818359375,S005、S007、S008、S009、S015
600,603,109.20041666666667,23.057916666666667,878.2556762695312,S002、S005、S008、S009、S015
600,609,109.20208333333333,23.057916666666667,788.337890625,S002、S005、S008、S009、S015
600,615,109.20375,23.057916666666667,725.9067687988281,S002、S005、S008、S009、S015
600,621,109.20541666666666,23.057916666666667,662.9916076660156,S002、S005、S008、S015
600,627,109.20708333333333,23.057916666666667,644.7535400390625,S002、S005、S008、S015
600,633,109.20875,23.057916666666667,597.7627868652344,S002、S005、S008、S015
600,639,109.21041666666667,23.057916666666667,588.6067199707031,S002、S005、S008
600,645,109.21208333333334,23.057916666666667,557.0787048339844,S002、S005
600,651,109.21375,23.057916666666667,605.2623291015625,S002、S005
600,657,109.21541666666667,23.057916666666667,563.5939636230469,S002、S005
600,663,109.21708333333333,23.057916666666667,574.5195922851562,S002、S005
600,669,109.21875,23.057916666666667,525.6945190429688,S002、S005、S013
600,675,109.22041666666667,23.057916666666667,544.7985382080078,S002、S005、S013
600,681,109.22208333333333,23.057916666666667,560.5593872070312,S002、S005、S009、S013
600,687,109.22375,23.057916666666667,494.2191619873047,S002、S005、S013
600,693,109.22541666666666,23.057916666666667,482.3410339355469,S002、S005、S013
600,699,109.22708333333334,23.057916666666667,470.6973419189453,S002、S005、S013
600,705,109.22875,23.057916666666667,481.4081726074219,S002、S005、S013
600,711,109.23041666666667,23.057916666666667,527.3831176757812,S002、S005、S009、S013
600,717,109.23208333333334,23.057916666666667,585.4405822753906,S002、S005、S009、S013
600,723,109.23375,23.057916666666667,601.8761596679688,S002、S005、S009、S013
600,729,109.23541666666667,23.057916666666667,576.7202758789062,S002、S005、S009、S013
600,735,109.23708333333333,23.057916666666667,606.1900024414062,S002、S005、S009、S013
600,741,109.23875,23.057916666666667,617.5885314941406,S002、S005、S009、S013
600,747,109.24041666666666,23.057916666666667,641.5480346679688,S002、S005、S009、S013
600,753,109.24208333333334,23.057916666666667,620.143310546875,S002、S005、S009、S013
600,759,109.24375,23.057916666666667,588.1992797851562,S002、S005、S009、S013
600,765,109.24541666666667,23.057916666666667,596.9918212890625,S002、S005、S009、S013
600,771,109.24708333333334,23.057916666666667,615.0412292480469,S002、S005、S009、S013
600,777,109.24875,23.057916666666667,580.9697265625,S002、S009、S013
600,783,109.25041666666667,23.057916666666667,511.2048034667969,S002、S009、S013
600,789,109.25208333333333,23.057916666666667,474.2294921875,S002、S009、S013
600,795,109.25375,23.057916666666667,521.3076477050781,S002、S009、S013
600,801,109.25541666666666,23.057916666666667,489.40521240234375,S002、S008、S009、S013
600,807,109.25708333333333,23.057916666666667,540.2855529785156,S002、S008、S009、S013
600,813,109.25875,23.057916666666667,555.2686767578125,S002、S008、S009、S013
600,819,109.26041666666667,23.057916666666667,557.7337646484375,S002、S008、S009、S013
600,825,109.26208333333334,23.057916666666667,571.9541320800781,S002、S008、S009、S013
600,831,109.26375,23.057916666666667,576.205322265625,S002、S008、S009、S013
600,837,109.26541666666667,23.057916666666667,578.3966064453125,S002、S004、S008、S009、S012、S013
600,843,109.26708333333333,23.057916666666667,549.2872924804688,S002、S004、S008、S009、S012、S013
600,849,109.26875,23.057916666666667,526.9518890380859,S002、S008、S009、S012、S013
600,855,109.27041666666666,23.057916666666667,531.5965423583984,S002、S004、S009、S012、S013
600,861,109.27208333333333,23.057916666666667,524.9268798828125,S002、S004、S009、S012、S013
606,597,109.19875,23.056250000000002,948.6868286132812,S005、S007、S008、S009、S015
606,603,109.20041666666667,23.056250000000002,949.565185546875,S002、S005、S007、S008、S009、S015
606,609,109.20208333333333,23.056250000000002,840.038330078125,S002、S005、S008、S009、S015
606,615,109.20375,23.056250000000002,750.4378051757812,S002、S005、S008、S009、S015
606,621,109.20541666666666,23.056250000000002,683.214111328125,S002、S005、S008、S009、S015
606,627,109.20708333333333,23.056250000000002,664.1626892089844,S002、S005、S008、S009、S015
606,633,109.20875,23.056250000000002,600.1562194824219,S002、S005、S008、S015
606,639,109.21041666666667,23.056250000000002,606.6518249511719,S002、S005、S009
606,645,109.21208333333334,23.056250000000002,573.1408996582031,S002、S005
606,651,109.21375,23.056250000000002,586.7227478027344,S002、S005、S009
606,657,109.21541666666667,23.056250000000002,600.4178161621094,S002、S005、S009
606,663,109.21708333333333,23.056250000000002,617.3792114257812,S002、S005、S009、S013
606,669,109.21875,23.056250000000002,575.5279235839844,S002、S005、S009、S013
606,675,109.22041666666667,23.056250000000002,595.4139099121094,S002、S005、S009、S013
606,681,109.22208333333333,23.056250000000002,576.4656982421875,S002、S005、S009、S013
606,687,109.22375,23.056250000000002,500.46568298339844,S002、S005、S009、S013
606,693,109.22541666666666,23.056250000000002,500.94305419921875,S002、S005、S009、S013
606,699,109.22708333333334,23.056250000000002,501.6470489501953,S002、S005、S009、S013
606,705,109.22875,23.056250000000002,463.6245574951172,S002、S005、S013
606,711,109.23041666666667,23.056250000000002,513.4242706298828,S002、S005、S009、S013
606,717,109.23208333333334,23.056250000000002,514.9794464111328,S002、S005、S009、S013
606,723,109.23375,23.056250000000002,582.3197326660156,S002、S005、S009、S013
606,729,109.23541666666667,23.056250000000002,553.3007507324219,S002、S005、S009、S013
606,735,109.23708333333333,23.056250000000002,591.1455383300781,S002、S005、S009、S013
606,741,109.23875,23.056250000000002,569.7223205566406,S002、S005、S009、S013
606,747,109.24041666666666,23.056250000000002,611.1403198242188,S002、S005、S009、S013
606,753,109.24208333333334,23.056250000000002,557.5390930175781,S002、S005、S009、S013
606,759,109.24375,23.056250000000002,557.26708984375,S002、S005、S009、S013
606,765,109.24541666666667,23.056250000000002,545.7214050292969,S002、S005、S009、S013
606,771,109.24708333333334,23.056250000000002,556.0814819335938,S002、S005、S009、S013
606,777,109.24875,23.056250000000002,579.8084716796875,S002、S005、S009、S013
606,783,109.25041666666667,23.056250000000002,550.873779296875,S002、S009、S013
606,789,109.25208333333333,23.056250000000002,509.8772735595703,S002、S009、S013
606,795,109.25375,23.056250000000002,511.4163360595703,S002、S009、S013
606,801,109.25541666666666,23.056250000000002,514.5205078125,S002、S009、S013
606,807,109.25708333333333,23.056250000000002,497.6984100341797,S002、S009、S013
606,813,109.25875,23.056250000000002,534.2065124511719,S002、S008、S009、S013
606,819,109.26041666666667,23.056250000000002,526.8444213867188,S002、S008、S009、S013
606,825,109.26208333333334,23.056250000000002,530.4739685058594,S002、S008、S009、S013
606,831,109.26375,23.056250000000002,546.1795806884766,S002、S008、S009、S013
606,837,109.26541666666667,23.056250000000002,597.9576416015625,S002、S008、S009、S012、S013
606,843,109.26708333333333,23.056250000000002,599.5485229492188,S002、S004、S008、S009、S012、S013
606,849,109.26875,23.056250000000002,536.4781341552734,S002、S009、S012、S013
606,855,109.27041666666666,23.056250000000002,555.0397186279297,S002、S004、S009、S012、S013
612,591,109.19708333333334,23.054583333333333,860.605224609375,S005、S007、S008、S009、S015
612,597,109.19875,23.054583333333333,828.2155151367188,S005、S007、S008、S009、S015
612,603,109.20041666666667,23.054583333333333,899.3327026367188,S002、S005、S007、S008、S009、S015
612,609,109.20208333333333,23.054583333333333,887.2333374023438,S002、S005、S007、S008、S009、S015
612,615,109.20375,23.054583333333333,770.3943481445312,S002、S005、S008、S009、S015
612,621,109.20541666666666,23.054583333333333,702.9089050292969,S002、S005、S008、S009、S015
612,627,109.20708333333333,23.054583333333333,666.2480773925781,S002、S005、S008、S009、S015
612,633,109.20875,23.054583333333333,646.443115234375,S002、S005、S008、S009、S015
612,639,109.21041666666667,23.054583333333333,614.0018920898438,S002、S005、S009、S015
612,645,109.21208333333334,23.054583333333333,603.1604919433594,S002、S005、S009
612,651,109.21375,23.054583333333333,596.6090698242188,S002、S005、S009
612,657,109.21541666666667,23.054583333333333,645.4614562988281,S002、S005、S009
612,663,109.21708333333333,23.054583333333333,643.0962829589844,S002、S005、S009、S013
612,669,109.21875,23.054583333333333,615.8501892089844,S002、S005、S009、S013
612,675,109.22041666666667,23.054583333333333,561.0271606445312,S002、S005、S009、S013
612,681,109.22208333333333,23.054583333333333,564.4329833984375,S002、S005、S009、S013
612,687,109.22375,23.054583333333333,545.0141906738281,S002、S005、S009、S013
612,693,109.22541666666666,23.054583333333333,498.74351501464844,S002、S005、S009、S013
612,699,109.22708333333334,23.054583333333333,491.02403259277344,S002、S005、S009、S013
612,705,109.22875,23.054583333333333,460.7109375,S002、S005、S009、S013
612,711,109.23041666666667,23.054583333333333,495.6024169921875,S002、S005、S009、S013
612,717,109.23208333333334,23.054583333333333,528.0856628417969,S002、S005、S009、S013
612,723,109.23375,23.054583333333333,531.1929016113281,S002、S005、S009、S013
612,729,109.23541666666667,23.054583333333333,574.9156494140625,S002、S005、S009、S013
612,735,109.23708333333333,23.054583333333333,563.1089477539062,S002、S005、S009、S013
612,741,109.23875,23.054583333333333,589.8715515136719,S002、S005、S009、S013
612,747,109.24041666666666,23.054583333333333,590.9529418945312,S002、S005、S009、S013
612,753,109.24208333333334,23.054583333333333,580.8203125,S002、S005、S009、S013
612,759,109.24375,23.054583333333333,539.0131530761719,S002、S005、S009、S013
612,765,109.24541666666667,23.054583333333333,513.8702545166016,S002、S005、S009、S013
612,771,109.24708333333334,23.054583333333333,531.8488159179688,S002、S005、S009、S013
612,777,109.24875,23.054583333333333,524.564208984375,S002、S005、S009、S013
612,783,109.25041666666667,23.054583333333333,486.3654022216797,S002、S009、S013
612,789,109.25208333333333,23.054583333333333,465.8334655761719,S002、S009、S013
612,795,109.25375,23.054583333333333,467.860595703125,S002、S009、S013
612,801,109.25541666666666,23.054583333333333,512.6611785888672,S002、S009、S013
612,807,109.25708333333333,23.054583333333333,553.4475555419922,S002、S009、S013
612,813,109.25875,23.054583333333333,544.6878356933594,S002、S009、S013
612,819,109.26041666666667,23.054583333333333,565.1613159179688,S002、S009、S013
612,825,109.26208333333334,23.054583333333333,563.5687561035156,S002、S008、S009、S013
612,831,109.26375,23.054583333333333,576.06298828125,S002、S008、S009、S013
612,837,109.26541666666667,23.054583333333333,576.0570373535156,S002、S008、S009、S012、S013
612,843,109.26708333333333,23.054583333333333,604.1300048828125,S002、S008、S009、S012、S013
612,849,109.26875,23.054583333333333,543.8043060302734,S002、S009、S012、S013
612,855,109.27041666666666,23.054583333333333,602.4363708496094,S002、S004、S009、S012、S013
612,861,109.27208333333333,23.054583333333333,603.4510192871094,S002、S004、S009、S012、S013
618,579,109.19375,23.05291666666667,893.5733032226562,S003、S005、S007、S008、S009、S015
618,585,109.19541666666667,23.05291666666667,863.4612426757812,S005、S007、S008、S009、S015
618,591,109.19708333333334,23.05291666666667,813.171875,S005、S007、S008、S009、S015
618,597,109.19875,23.05291666666667,806.6301574707031,S005、S008、S009、S015
618,603,109.20041666666667,23.05291666666667,871.226318359375,S003、S005、S007、S008、S009、S015
618,609,109.20208333333333,23.05291666666667,911.2591552734375,S002、S003、S005、S007、S008、S009、S015
618,615,109.20375,23.05291666666667,804.6656799316406,S002、S005、S008、S009、S015
618,621,109.20541666666666,23.05291666666667,737.6255798339844,S002、S005、S008、S009、S015
618,627,109.20708333333333,23.05291666666667,681.4155883789062,S002、S005、S008、S009、S015
618,633,109.20875,23.05291666666667,697.8216247558594,S002、S005、S008、S009、S015
618,639,109.21041666666667,23.05291666666667,678.9745483398438,S002、S005、S009、S015
618,645,109.21208333333334,23.05291666666667,617.922119140625,S002、S005、S009
618,651,109.21375,23.05291666666667,634.2843627929688,S002、S005、S009
618,657,109.21541666666667,23.05291666666667,642.9167175292969,S002、S005、S009、S013
618,663,109.21708333333333,23.05291666666667,599.7514038085938,S002、S005、S009、S013
618,669,109.21875,23.05291666666667,575.9780883789062,S002、S005、S009、S013
618,675,109.22041666666667,23.05291666666667,555.9374237060547,S002、S005、S009、S013
618,681,109.22208333333333,23.05291666666667,521.9208679199219,S002、S005、S009、S013
618,687,109.22375,23.05291666666667,524.0391235351562,S002、S005、S009、S013
618,693,109.22541666666666,23.05291666666667,511.1617431640625,S002、S005、S009、S013
618,699,109.22708333333334,23.05291666666667,500.2727508544922,S002、S005、S009、S013
618,705,109.22875,23.05291666666667,491.8468322753906,S002、S005、S009、S013
618,711,109.23041666666667,23.05291666666667,459.3192596435547,S002、S005、S009、S013
618,717,109.23208333333334,23.05291666666667,506.94517517089844,S002、S005、S009、S013
618,723,109.23375,23.05291666666667,567.9519958496094,S002、S005、S009、S013
618,729,109.23541666666667,23.05291666666667,529.4817047119141,S002、S005、S009、S013
618,735,109.23708333333333,23.05291666666667,569.38916015625,S002、S005、S009、S013
618,741,109.23875,23.05291666666667,597.1713256835938,S002、S005、S009、S013
618,747,109.24041666666666,23.05291666666667,539.8717498779297,S002、S005、S009、S013
618,753,109.24208333333334,23.05291666666667,556.134765625,S002、S005、S009、S013
618,759,109.24375,23.05291666666667,538.447509765625,S002、S005、S009、S013
618,765,109.24541666666667,23.05291666666667,550.6346130371094,S002、S005、S009、S013
618,771,109.24708333333334,23.05291666666667,538.1957550048828,S002、S005、S009、S013
618,777,109.24875,23.05291666666667,522.7344665527344,S002、S005、S009、S013
618,783,109.25041666666667,23.05291666666667,503.1654815673828,S002、S005、S009、S013
618,789,109.25208333333333,23.05291666666667,483.16822814941406,S009、S013
618,795,109.25375,23.05291666666667,485.7782897949219,S002、S009、S013
618,801,109.25541666666666,23.05291666666667,538.3370208740234,S002、S005、S009、S013
618,807,109.25708333333333,23.05291666666667,555.5518188476562,S002、S009、S013
618,813,109.25875,23.05291666666667,552.8525085449219,S002、S009、S013
618,819,109.26041666666667,23.05291666666667,580.8120422363281,S002、S009、S013
618,825,109.26208333333334,23.05291666666667,581.8402709960938,S002、S009、S013
618,831,109.26375,23.05291666666667,570.7974853515625,S002、S009、S013
618,837,109.26541666666667,23.05291666666667,572.3822631835938,S002、S008、S009、S012、S013
618,843,109.26708333333333,23.05291666666667,610.4680480957031,S002、S009、S012、S013
618,849,109.26875,23.05291666666667,567.2662353515625,S002、S009、S012、S013
618,855,109.27041666666666,23.05291666666667,608.8136596679688,S002、S009、S012、S013
618,861,109.27208333333333,23.05291666666667,669.0531005859375,S002、S004、S009、S012、S013
618,867,109.27375,23.05291666666667,644.0302734375,S002、S004、S009、S012、S013
618,873,109.27541666666667,23.05291666666667,613.9661560058594,S004、S009、S012、S013
618,939,109.29375,23.05291666666667,624.7066345214844,S009、S012、S013
624,573,109.19208333333333,23.05125,797.2888488769531,S005、S007、S015
624,579,109.19375,23.05125,798.8224487304688,S003、S005、S007、S009、S015
624,585,109.19541666666667,23.05125,790.4410400390625,S005、S007、S009、S015
624,591,109.19708333333334,23.05125,760.33056640625,S005、S007、S009、S015
624,597,109.19875,23.05125,772.4308471679688,S005、S008、S009、S015
624,603,109.20041666666667,23.05125,806.48046875,S003、S005、S007、S008、S009、S015
624,609,109.20208333333333,23.05125,833.57568359375,S002、S003、S005、S007、S008、S009、S015
624,615,109.20375,23.05125,825.2803955078125,S002、S003、S005、S007、S008、S009、S015
624,621,109.20541666666666,23.05125,810.6139831542969,S002、S005、S007、S008、S009、S015
624,627,109.20708333333333,23.05125,771.0432739257812,S002、S005、S008、S009、S015
624,633,109.20875,23.05125,746.9261169433594,S002、S005、S008、S009、S015
624,639,109.21041666666667,23.05125,675.0444641113281,S002、S005、S009、S015
624,645,109.21208333333334,23.05125,638.86962890625,S002、S005、S009、S015
624,651,109.21375,23.05125,650.3142395019531,S002、S005、S009、S015
624,657,109.21541666666667,23.05125,638.4306640625,S002、S005、S009、S013、S015
624,663,109.21708333333333,23.05125,587.6917114257812,S002、S005、S009、S013
624,669,109.21875,23.05125,585.4976806640625,S002、S005、S009、S013
624,675,109.22041666666667,23.05125,565.5967102050781,S002、S005、S009、S013
624,681,109.22208333333333,23.05125,588.7475891113281,S002、S005、S009、S013
624,687,109.22375,23.05125,562.6309814453125,S002、S005、S009、S013
624,693,109.22541666666666,23.05125,535.5948791503906,S002、S005、S009、S013
624,699,109.22708333333334,23.05125,535.5597534179688,S002、S005、S009、S013
624,705,109.22875,23.05125,536.0054626464844,S002、S005、S009、S013
624,711,109.23041666666667,23.05125,462.39866638183594,S002、S005、S009、S013
624,717,109.23208333333334,23.05125,510.5897521972656,S002、S005、S009、S013
624,723,109.23375,23.05125,522.3395233154297,S002、S005、S009、S013
624,729,109.23541666666667,23.05125,573.4190673828125,S002、S005、S009、S013
624,735,109.23708333333333,23.05125,575.1294860839844,S002、S005、S009、S013
624,741,109.23875,23.05125,588.3114624023438,S002、S005、S009、S013
624,747,109.24041666666666,23.05125,596.8999633789062,S002、S005、S009、S013
624,753,109.24208333333334,23.05125,566.4163818359375,S002、S005、S009、S013
624,759,109.24375,23.05125,569.1198425292969,S002、S005、S009、S013
624,765,109.24541666666667,23.05125,510.61962890625,S002、S005、S009、S013
624,771,109.24708333333334,23.05125,513.4931030273438,S002、S005、S009、S013
624,777,109.24875,23.05125,494.84564208984375,S005、S009、S013
624,783,109.25041666666667,23.05125,466.14239501953125,S009、S013
624,789,109.25208333333333,23.05125,498.59967041015625,S002、S009、S013
624,795,109.25375,23.05125,522.1521148681641,S002、S009、S013
624,801,109.25541666666666,23.05125,517.9082489013672,S002、S009、S013
624,807,109.25708333333333,23.05125,527.3035583496094,S002、S009、S013
624,813,109.25875,23.05125,542.8270874023438,S002、S009、S013
624,819,109.26041666666667,23.05125,541.4669036865234,S002、S009、S013
624,825,109.26208333333334,23.05125,531.57568359375,S002、S009、S013
624,831,109.26375,23.05125,539.6032409667969,S002、S009、S013
624,837,109.26541666666667,23.05125,557.1234130859375,S002、S009、S012、S013
624,843,109.26708333333333,23.05125,611.3020935058594,S002、S009、S012、S013
624,849,109.26875,23.05125,617.7164001464844,S002、S009、S012、S013
624,855,109.27041666666666,23.05125,659.3544921875,S002、S009、S012、S013
624,861,109.27208333333333,23.05125,686.0597839355469,S002、S009、S012、S013
624,867,109.27375,23.05125,643.0320129394531,S002、S004、S009、S012、S013
630,567,109.19041666666666,23.049583333333334,746.2415161132812,S003、S007、S015
630,573,109.19208333333333,23.049583333333334,744.1289367675781,S003、S007、S015
630,579,109.19375,23.049583333333334,747.8174438476562,S003、S005、S007、S009、S015
630,585,109.19541666666667,23.049583333333334,740.1148986816406,S003、S005、S007、S009、S015
630,591,109.19708333333334,23.049583333333334,718.1123657226562,S005、S007、S009、S015
630,597,109.19875,23.049583333333334,735.2801208496094,S005、S008、S009、S015
630,603,109.20041666666667,23.049583333333334,749.800048828125,S003、S005、S008、S009、S015
630,609,109.20208333333333,23.049583333333334,776.7627868652344,S002、S003、S005、S007、S008、S009、S015
630,615,109.20375,23.049583333333334,801.6806030273438,S002、S003、S005、S007、S008、S009、S015
630,621,109.20541666666666,23.049583333333334,791.8524780273438,S002、S003、S005、S007、S008、S009、S015
630,627,109.20708333333333,23.049583333333334,715.5784912109375,S002、S003、S005、S008、S009、S015
630,633,109.20875,23.049583333333334,678.8565979003906,S002、S005、S008、S009、S015
630,639,109.21041666666667,23.049583333333334,662.1062927246094,S002、S005、S009、S015
630,645,109.21208333333334,23.049583333333334,604.8616638183594,S002、S005、S009、S015
630,651,109.21375,23.049583333333334,623.9977111816406,S002、S005、S009、S013、S015
630,657,109.21541666666667,23.049583333333334,609.5153503417969,S002、S005、S009、S013、S015
630,663,109.21708333333333,23.049583333333334,628.2996215820312,S002、S005、S009、S013、S015
630,669,109.21875,23.049583333333334,626.9365234375,S002、S005、S009、S013、S015
630,675,109.22041666666667,23.049583333333334,605.3985900878906,S002、S005、S009、S013、S015
630,681,109.22208333333333,23.049583333333334,541.2684631347656,S002、S005、S009、S013
630,687,109.22375,23.049583333333334,536.5137481689453,S002、S005、S009、S013
630,693,109.22541666666666,23.049583333333334,538.8177947998047,S002、S005、S009、S013
630,699,109.22708333333334,23.049583333333334,542.0664520263672,S002、S005、S009、S013
630,705,109.22875,23.049583333333334,496.20591735839844,S002、S005、S009、S013
630,711,109.23041666666667,23.049583333333334,479.7462615966797,S002、S005、S009、S013
630,717,109.23208333333334,23.049583333333334,487.9442901611328,S002、S005、S009、S013
630,723,109.23375,23.049583333333334,557.1041259765625,S002、S005、S009、S013
630,729,109.23541666666667,23.049583333333334,581.9906921386719,S002、S005、S009、S013
630,735,109.23708333333333,23.049583333333334,624.2815246582031,S002、S005、S009、S013
630,741,109.23875,23.049583333333334,557.9705505371094,S002、S005、S009、S013
630,747,109.24041666666666,23.049583333333334,602.9156188964844,S002、S005、S009、S013
630,753,109.24208333333334,23.049583333333334,579.1739807128906,S002、S005、S009、S013
630,759,109.24375,23.049583333333334,531.5478668212891,S002、S005、S009、S013
630,765,109.24541666666667,23.049583333333334,487.5685729980469,S002、S005、S009、S013
630,771,109.24708333333334,23.049583333333334,485.9305877685547,S005、S009、S013
630,777,109.24875,23.049583333333334,471.0696105957031,S009、S013
630,783,109.25041666666667,23.049583333333334,500.4180450439453,S005、S009、S013
630,789,109.25208333333333,23.049583333333334,536.7051849365234,S002、S005、S009、S013
630,795,109.25375,23.049583333333334,517.7531890869141,S002、S009、S013
630,801,109.25541666666666,23.049583333333334,506.6787109375,S002、S009、S013
630,807,109.25708333333333,23.049583333333334,516.0706939697266,S009、S013
630,813,109.25875,23.049583333333334,549.1667175292969,S002、S009、S013
630,819,109.26041666666667,23.049583333333334,558.1957397460938,S002、S009、S013
630,825,109.26208333333334,23.049583333333334,543.8054046630859,S002、S009、S013
630,831,109.26375,23.049583333333334,574.6700744628906,S002、S009、S013
630,837,109.26541666666667,23.049583333333334,590.330810546875,S002、S009、S012、S013
630,843,109.26708333333333,23.049583333333334,563.0051574707031,S002、S009、S012、S013
630,849,109.26875,23.049583333333334,591.5226440429688,S002、S009、S012、S013
630,855,109.27041666666666,23.049583333333334,620.1857299804688,S002、S009、S012、S013
630,861,109.27208333333333,23.049583333333334,634.6154479980469,S002、S009、S012、S013
630,867,109.27375,23.049583333333334,669.1265563964844,S002、S009、S012、S013
636,561,109.18875,23.047916666666666,681.1712341308594,S003、S007、S015
636,567,109.19041666666666,23.047916666666666,686.783935546875,S003、S007、S015
636,573,109.19208333333333,23.047916666666666,700.3755187988281,S003、S007、S015
636,579,109.19375,23.047916666666666,704.5386657714844,S003、S005、S007、S009、S015
636,585,109.19541666666667,23.047916666666666,705.8039855957031,S003、S005、S007、S009、S015
636,591,109.19708333333334,23.047916666666666,708.3903198242188,S003、S005、S007、S009、S015
636,597,109.19875,23.047916666666666,755.2273254394531,S003、S005、S007、S008、S009、S015
636,603,109.20041666666667,23.047916666666666,756.1338500976562,S003、S005、S007、S008、S009、S015
636,609,109.20208333333333,23.047916666666666,772.6092529296875,S003、S005、S007、S008、S009、S015
636,615,109.20375,23.047916666666666,813.820556640625,S002、S003、S005、S007、S008、S009、S015
636,621,109.20541666666666,23.047916666666666,794.3067016601562,S002、S003、S005、S007、S008、S009、S015
636,627,109.20708333333333,23.047916666666666,694.3844909667969,S002、S003、S005、S009、S015
636,633,109.20875,23.047916666666666,692.9042053222656,S002、S003、S005、S009、S015
636,639,109.21041666666667,23.047916666666666,637.4206848144531,S002、S003、S005、S009、S015
636,645,109.21208333333334,23.047916666666666,643.75732421875,S002、S003、S005、S009、S015
636,651,109.21375,23.047916666666666,627.7257080078125,S002、S005、S009、S013、S015
636,657,109.21541666666667,23.047916666666666,582.0726318359375,S002、S005、S009、S013
636,663,109.21708333333333,23.047916666666666,597.8587341308594,S002、S005、S009、S013、S015
636,669,109.21875,23.047916666666666,625.5179748535156,S002、S005、S009、S013、S015
636,675,109.22041666666667,23.047916666666666,571.0521240234375,S002、S005、S009、S013
636,681,109.22208333333333,23.047916666666666,550.1942138671875,S002、S005、S009、S013
636,687,109.22375,23.047916666666666,513.3250427246094,S002、S005、S009、S013
636,693,109.22541666666666,23.047916666666666,516.4846496582031,S002、S005、S009、S013
636,699,109.22708333333334,23.047916666666666,507.7490997314453,S002、S005、S009、S013
636,705,109.22875,23.047916666666666,511.4233703613281,S002、S005、S009、S013
636,711,109.23041666666667,23.047916666666666,521.9948425292969,S002、S005、S009、S013
636,717,109.23208333333334,23.047916666666666,467.1999816894531,S002、S005、S009、S013
636,723,109.23375,23.047916666666666,551.0888977050781,S002、S005、S009、S013
636,729,109.23541666666667,23.047916666666666,533.2201232910156,S002、S005、S009、S013
636,735,109.23708333333333,23.047916666666666,545.5192565917969,S002、S005、S009、S013
636,741,109.23875,23.047916666666666,562.09619140625,S002、S005、S009、S013
636,747,109.24041666666666,23.047916666666666,566.0160522460938,S002、S005、S009、S013
636,753,109.24208333333334,23.047916666666666,530.8893737792969,S002、S005、S009、S013
636,759,109.24375,23.047916666666666,518.07666015625,S002、S005、S009、S013
636,765,109.24541666666667,23.047916666666666,548.9119873046875,S002、S005、S009、S013
636,771,109.24708333333334,23.047916666666666,505.09619140625,S005、S009、S013
636,777,109.24875,23.047916666666666,494.8064422607422,S005、S009、S013
636,783,109.25041666666667,23.047916666666666,495.6898651123047,S009、S013
636,789,109.25208333333333,23.047916666666666,481.78741455078125,S009、S013
636,795,109.25375,23.047916666666666,507.664306640625,S009、S013
636,801,109.25541666666666,23.047916666666666,506.5777130126953,S009、S013
636,807,109.25708333333333,23.047916666666666,509.4890441894531,S009、S013
636,813,109.25875,23.047916666666666,521.5245971679688,S009、S013
636,819,109.26041666666667,23.047916666666666,560.2691955566406,S009、S013
636,825,109.26208333333334,23.047916666666666,532.5713653564453,S009、S013
636,831,109.26375,23.047916666666666,534.5553588867188,S002、S009、S013
636,837,109.26541666666667,23.047916666666666,575.3979797363281,S002、S009、S012、S013
